,DC_POWER,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
,0.52,,,
,2.053333333,,,
,1.553333333,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,0,,,
,4.113333333,,,
,4.053333333,,,
,4.186666667,,,
,3.266666667,,,
,4.44,,,
,3.893333333,,,
,3.406666667,,,
,3.173333333,,,
,4.313333333,,,
,3.446666667,,,
,3.553333333,,,
,2.613333333,,,
,3.5,,,
,3.633333333,,,
,5.213333333,,,
,3.906666667,,,
,4.3,,,
,4.026666667,,,
,3.306666667,,,
,4.22,,,
,5.006666667,,,
,3.88,,,
,24.52666667,,,
,24.24,,,
,24.73333333,,,
,21.7,,,
,24.92857143,,,
,23.75333333,,,
,24.13333333,,,
,23.61333333,,,
,24.5,,,
,24.03333333,,,
,24.56,,,
,18.49285714,,,
,24.3,,,
,25.14666667,,,
,25.5,,,
,26.48666667,,,
,24.65333333,,,
,24.36,,,
,23.94,,,
,24.54666667,,,
,24.99285714,,,
,23.11333333,,,
,36.48666667,,,
,36.36,,,
,36.82666667,,,
,32.45333333,,,
,36.96666667,,,
,35.83333333,,,
,36.14666667,,,
,37.42666667,,,
,36.26,,,
,35.22857143,,,
,36.75333333,,,
,27.81333333,,,
,36.16428571,,,
,37.54,,,
,37.17333333,,,
,37.09333333,,,
,37.22857143,,,
,36.33333333,,,
,35.91333333,,,
,36.82666667,,,
,36.62,,,
,34.60714286,,,
,43.78571429,,,
,42.92142857,,,
,43.4,,,
,39.28666667,,,
,44.33333333,,,
,42.75333333,,,
,42.94666667,,,
,44.77142857,,,
,43.55333333,,,
,41.95333333,,,
,44.71428571,,,
,33.56,,,
,42.41333333,,,
,44.48571429,,,
,44.78666667,,,
,44.45714286,,,
,44.11333333,,,
,43.44,,,
,42.81333333,,,
,43.62857143,,,
,43.82666667,,,
,40.94666667,,,
,69.96,,,
,67.77333333,,,
,68.65333333,,,
,62.51333333,,,
,72.36666667,,,
,68.44285714,,,
,68.08571429,,,
,69.34,,,
,71.19333333,,,
,67.10666667,,,
,71.5,,,
,53.92666667,,,
,67.44,,,
,70.45333333,,,
,73.31333333,,,
,71.18,,,
,68.69333333,,,
,69.03571429,,,
,68.66428571,,,
,68.56,,,
,66.04666667,,,
,63.74,,,
,105.06,,,
,101.9866667,,,
,102.5333333,,,
,95.02,,,
,107.3666667,,,
,99.94666667,,,
,99.62,,,
,104.9133333,,,
,105.6933333,,,
,101.9933333,,,
,107.78,,,
,82.64666667,,,
,102.7733333,,,
,105.42,,,
,108.3733333,,,
,107.2466667,,,
,103.56,,,
,100.9066667,,,
,99.96666667,,,
,103.0866667,,,
,105.6333333,,,
,95.9,,,
,192.5333333,,,
,187.4266667,,,
,186.3733333,,,
,174.0266667,,,
,189.9285714,,,
,180.9933333,,,
,180.1866667,,,
,191.24,,,
,186.6428571,,,
,186.4066667,,,
,194.7666667,,,
,151.48,,,
,188.42,,,
,192.28,,,
,190.0357143,,,
,195.1,,,
,190.4066667,,,
,182.58,,,
,180.1266667,,,
,188.3066667,,,
,187.1357143,,,
,177.6733333,,,
,350.78,,,
,329.8066667,,,
,329.4066667,,,
,304.7928571,,,
,346.5866667,,,
,326.7733333,,,
,321.9066667,,,
,344.7933333,,,
,341.3,,,
,324.7857143,,,
,360.26,,,
,265.4,,,
,326.2071429,,,
,341.3666667,,,
,349.7,,,
,349.28,,,
,330.5857143,,,
,327.6466667,,,
,329.3066667,,,
,332.8,,,
,336.6133333,,,
,306.0071429,,,
,576.4857143,,,
,588.6928571,,,
,573.3071429,,,
,510.58,,,
,568.76,,,
,562.32,,,
,566.08,,,
,571.4571429,,,
,560.24,,,
,557.7666667,,,
,575.7214286,,,
,437.5,,,
,570.1266667,,,
,588.15,,,
,570.8,,,
,583.2857143,,,
,566.96,,,
,565.3666667,,,
,553.1533333,,,
,579.3428571,,,
,556.9666667,,,
,546.6533333,,,
,622.8666667,,,
,617.18,,,
,621.5333333,,,
,559.14,,,
,642.0666667,,,
,611,,,
,607.6857143,,,
,615.7466667,,,
,631.42,,,
,597.84,,,
,628.6733333,,,
,485.6266667,,,
,590.2666667,,,
,642.8333333,,,
,641.4,,,
,626.8933333,,,
,602.4533333,,,
,612.25,,,
,609.2214286,,,
,615.3266667,,,
,628.4733333,,,
,565.3733333,,,
,674.6733333,,,
,697.64,,,
,681.2133333,,,
,592.12,,,
,675.94,,,
,670.5666667,,,
,667.1466667,,,
,667,,,
,664.5733333,,,
,672.2133333,,,
,679.7933333,,,
,512.46,,,
,679.54,,,
,702.3066667,,,
,666.0066667,,,
,678.0866667,,,
,678.0666667,,,
,670.9933333,,,
,659.56,,,
,689.6066667,,,
,666.9666667,,,
,648.1133333,,,
,671.3466667,,,
,638.8333333,,,
,626.2133333,,,
,603.5266667,,,
,646.3928571,,,
,614.88,,,
,611.2133333,,,
,666.94,,,
,635.2,,,
,641.4533333,,,
,675.7533333,,,
,526.84,,,
,642.2133333,,,
,657.64,,,
,643.9428571,,,
,680.02,,,
,657.1666667,,,
,621.76,,,
,605.1266667,,,
,647.88,,,
,626.5785714,,,
,598.64,,,
,749.6533333,,,
,724.2666667,,,
,674.36,,,
,676.5733333,,,
,758.7466667,,,
,720.7266667,,,
,705.02,,,
,747.1,,,
,745.5933333,,,
,715.9571429,,,
,751.3333333,,,
,587.4666667,,,
,711.65,,,
,757.1533333,,,
,747.2666667,,,
,762.28,,,
,729.8214286,,,
,724.94,,,
,727.3933333,,,
,736.9333333,,,
,745.16,,,
,665.2642857,,,
,952.1357143,,,
,950.4285714,,,
,940.0642857,,,
,845.26,,,
,964.7666667,,,
,951.1133333,,,
,941.7533333,,,
,938.2142857,,,
,950.1,,,
,917.0533333,,,
,958.9714286,,,
,733.9733333,,,
,924.9733333,,,
,970.5071429,,,
,960.8866667,,,
,952.2,,,
,931.3066667,,,
,939.6133333,,,
,935.8466667,,,
,944.8571429,,,
,944.7133333,,,
,885.3933333,,,
,903.5733333,,,
,924.8533333,,,
,915.1466667,,,
,53.20666667,,,
,907.2733333,,,
,895.55,,,
,903.1714286,,,
,890.3066667,,,
,889.4866667,,,
,865.6666667,,,
,900.7533333,,,
,0,,,
,883.4866667,,,
,943.4066667,,,
,892.2733333,,,
,902.9266667,,,
,884.5933333,,,
,891.6285714,,,
,213.3428571,,,
,906.1533333,,,
,889.4266667,,,
,844.4866667,,,
,965.7933333,,,
,945.62,,,
,929.5533333,,,
,0,,,
,968.9133333,,,
,685.64,,,
,924.1133333,,,
,948.9133333,,,
,950.8866667,,,
,932.28,,,
,974.6866667,,,
,0,,,
,932.4333333,,,
,970.1933333,,,
,952.3133333,,,
,965.0466667,,,
,942.5,,,
,926.2333333,,,
,0,,,
,955.86,,,
,952.4333333,,,
,893.98,,,
,758.22,,,
,901.72,,,
,906,,,
,0,,,
,972.9785714,,,
,0,,,
,921.1533333,,,
,904.8066667,,,
,961.5071429,,,
,856.5066667,,,
,942.3,,,
,0,,,
,834.4066667,,,
,938.8733333,,,
,977.3071429,,,
,907.22,,,
,853.5,,,
,679.8866667,,,
,0,,,
,890.8,,,
,947.2428571,,,
,811.0066667,,,
,599.72,,,
,794.1933333,,,
,775.92,,,
,0,,,
,759.8933333,,,
,209.22,,,
,765.1133333,,,
,782.2066667,,,
,743.6533333,,,
,775.3142857,,,
,784.3933333,,,
,74.74666667,,,
,780.2428571,,,
,803.2333333,,,
,739,,,
,798.0266667,,,
,784.8642857,,,
,168.7466667,,,
,0,,,
,785.5133333,,,
,755.9333333,,,
,744.0357143,,,
,959.5142857,,,
,933.4571429,,,
,907.2357143,,,
,0,,,
,932.24,,,
,493.86,,,
,889.5466667,,,
,946.0571429,,,
,912.2333333,,,
,885.4066667,,,
,964.0142857,,,
,744.64,,,
,917.6466667,,,
,946.85,,,
,912.76,,,
,961.9928571,,,
,929.7133333,,,
,497.0733333,,,
,0,,,
,779.8928571,,,
,908.88,,,
,866.4933333,,,
,1037.08,,,
,861.6666667,,,
,996.3333333,,,
,0,,,
,1022.806667,,,
,0,,,
,973.1142857,,,
,1024.226667,,,
,1001.833333,,,
,1008.026667,,,
,1041.5,,,
,819.94,,,
,1010.606667,,,
,1036.44,,,
,1007.413333,,,
,1042.56,,,
,1020.8,,,
,0,,,
,0,,,
,0,,,
,1004.28,,,
,879.6933333,,,
,1042.14,,,
,0,,,
,1003.166667,,,
,0,,,
,1023.413333,,,
,0,,,
,992.72,,,
,1028.726667,,,
,994.8466667,,,
,1018.153333,,,
,1044.2,,,
,827.7333333,,,
,1023.613333,,,
,1043.446667,,,
,996.2866667,,,
,1049.233333,,,
,1027.833333,,,
,0,,,
,0,,,
,0,,,
,1012.133333,,,
,0,,,
,955.5266667,,,
,0,,,
,902.7533333,,,
,0,,,
,898.8357143,,,
,0,,,
,877,,,
,951.6666667,,,
,875.9071429,,,
,941.16,,,
,952.48,,,
,758.78,,,
,943.6066667,,,
,953.8133333,,,
,868.7357143,,,
,969.3666667,,,
,948.7466667,,,
,0,,,
,0,,,
,0,,,
,894.8571429,,,
,104.4066667,,,
,717.4733333,,,
,444.4866667,,,
,691.88,,,
,124.48,,,
,703.1133333,,,
,0,,,
,677.6866667,,,
,712.76,,,
,686.3666667,,,
,707.15,,,
,715.62,,,
,578.9066667,,,
,720.0142857,,,
,717.7666667,,,
,686.6933333,,,
,729.1866667,,,
,722.5714286,,,
,0,,,
,40.18,,,
,351.0466667,,,
,694.8933333,,,
,673.0642857,,,
,675.7071429,,,
,665.3642857,,,
,655.5928571,,,
,608.7,,,
,672.0666667,,,
,647.32,,,
,647.48,,,
,668.8357143,,,
,659.22,,,
,656.1333333,,,
,677.8928571,,,
,532.42,,,
,659.24,,,
,679.2,,,
,664.0266667,,,
,682.3571429,,,
,664.6533333,,,
,563.98,,,
,640.4666667,,,
,663.8785714,,,
,662.1266667,,,
,621.0466667,,,
,774.8533333,,,
,762.6,,,
,748.1133333,,,
,693.4571429,,,
,772.4333333,,,
,740.9071429,,,
,738.9928571,,,
,765.78,,,
,755.9333333,,,
,754.54,,,
,779.92,,,
,601.5571429,,,
,752.5866667,,,
,777.6266667,,,
,761.3266667,,,
,779.3533333,,,
,759.2666667,,,
,742.1142857,,,
,731.6142857,,,
,761.4066667,,,
,761,,,
,713.6333333,,,
,854.1666667,,,
,837.1933333,,,
,813.24,,,
,774.18,,,
,830.3533333,,,
,796.22,,,
,794.46,,,
,847.0066667,,,
,812.7466667,,,
,831.42,,,
,857.1133333,,,
,675.0533333,,,
,838.76,,,
,847.34,,,
,813.68,,,
,862.7133333,,,
,845.7,,,
,798.3933333,,,
,786.9933333,,,
,837.5866667,,,
,818.1533333,,,
,786.2666667,,,
,823.5733333,,,
,878.7466667,,,
,853.2866667,,,
,797.8333333,,,
,871.4857143,,,
,840.7933333,,,
,838.2133333,,,
,880.7066667,,,
,853.5928571,,,
,870.6266667,,,
,892.52,,,
,643.7,,,
,875.9133333,,,
,889.3666667,,,
,854.6785714,,,
,895.88,,,
,880.82,,,
,837.7466667,,,
,830.7866667,,,
,878.7,,,
,857.4857143,,,
,824.9733333,,,
,0,,,
,1013.093333,,,
,992.72,,,
,892.4733333,,,
,1019.073333,,,
,981.2266667,,,
,977.5066667,,,
,259.3666667,,,
,996.2266667,,,
,986.6571429,,,
,1018.28,,,
,0,,,
,980.9642857,,,
,1029.02,,,
,996.9133333,,,
,464.1866667,,,
,988.3642857,,,
,978.54,,,
,968.6,,,
,1007.913333,,,
,1003.166667,,,
,938.15,,,
,0,,,
,1054.935714,,,
,1043.128571,,,
,890.2266667,,,
,1080.52,,,
,1036.786667,,,
,1037.2,,,
,0,,,
,1057.026667,,,
,1014.82,,,
,1028.321429,,,
,0,,,
,998.7933333,,,
,1078.314286,,,
,1058.74,,,
,0,,,
,1002.873333,,,
,1020.993333,,,
,1024.466667,,,
,1044,,,
,1060.046667,,,
,971.4333333,,,
,0,,,
,894.3066667,,,
,878.9266667,,,
,789.94,,,
,911.0133333,,,
,856.2071429,,,
,854.0142857,,,
,0,,,
,890.7933333,,,
,876.5333333,,,
,907.5533333,,,
,0,,,
,0,,,
,911.72,,,
,887.7066667,,,
,0,,,
,875.1333333,,,
,835.0142857,,,
,844.6214286,,,
,893.04,,,
,894.0333333,,,
,832.4733333,,,
,436.92,,,
,537.78,,,
,496.7,,,
,495.4733333,,,
,597.8533333,,,
,513.14,,,
,505.48,,,
,556.5466667,,,
,591.08,,,
,534.5533333,,,
,570.34,,,
,148.2066667,,,
,10.80666667,,,
,508.94,,,
,589.18,,,
,63.11333333,,,
,534.9466667,,,
,495.2866667,,,
,509.4266667,,,
,66.54666667,,,
,582.54,,,
,485.7933333,,,
,1047.18,,,
,326.7133333,,,
,769.9466667,,,
,913.0666667,,,
,1152.142857,,,
,1099.76,,,
,852.2133333,,,
,1034.753333,,,
,1137.928571,,,
,1031.306667,,,
,1064.06,,,
,0,,,
,0,,,
,1102.933333,,,
,1135.914286,,,
,0,,,
,1007.113333,,,
,1065.466667,,,
,1098.093333,,,
,0,,,
,1123.478571,,,
,989.14,,,
,1093.4,,,
,0,,,
,66.26,,,
,990.4666667,,,
,1044.606667,,,
,984.66,,,
,501.28,,,
,1087.666667,,,
,1018.373333,,,
,1080.214286,,,
,1056.766667,,,
,0,,,
,0,,,
,1099.14,,,
,984.2933333,,,
,0,,,
,1094.207143,,,
,1016.42,,,
,965.6733333,,,
,0,,,
,1035.653333,,,
,1035.785714,,,
,1073.128571,,,
,0,,,
,1011.721429,,,
,865.0785714,,,
,1048.46,,,
,995.5066667,,,
,996.9333333,,,
,1046.685714,,,
,1020.686667,,,
,1012.266667,,,
,1086.6,,,
,0,,,
,0,,,
,1058.714286,,,
,990.7733333,,,
,0,,,
,993.2533333,,,
,1004.953333,,,
,980.42,,,
,0,,,
,1040.56,,,
,966,,,
,870.1933333,,,
,432.16,,,
,802.8,,,
,724.2133333,,,
,740.2866667,,,
,711.3642857,,,
,748.7428571,,,
,855.88,,,
,723.4133333,,,
,821.7,,,
,881.2,,,
,96.56,,,
,220.1133333,,,
,833.4266667,,,
,703.3333333,,,
,141.1866667,,,
,761.4066667,,,
,758.1428571,,,
,672.25,,,
,769.5133333,,,
,770.7066667,,,
,774.7733333,,,
,679.9466667,,,
,726.32,,,
,700.1133333,,,
,595.7466667,,,
,693.7733333,,,
,678.9,,,
,676.6933333,,,
,647.0266667,,,
,676.7333333,,,
,623.1266667,,,
,688.1333333,,,
,480.5533333,,,
,603.76,,,
,733.7666667,,,
,672.08,,,
,660.6066667,,,
,606.4,,,
,677.2266667,,,
,675.1066667,,,
,685.2333333,,,
,696.18,,,
,644.5333333,,,
,431.36,,,
,449.28,,,
,437.78,,,
,382.9733333,,,
,433.9142857,,,
,426.8,,,
,428.3533333,,,
,432.5933333,,,
,423.5714286,,,
,438.52,,,
,425.68,,,
,329.6266667,,,
,443.7333333,,,
,450.6733333,,,
,419.9285714,,,
,442.1866667,,,
,440.1533333,,,
,429.2333333,,,
,420.3266667,,,
,447.5933333,,,
,433.3428571,,,
,421.46,,,
,372.1933333,,,
,372.28,,,
,369.9466667,,,
,330.7466667,,,
,378.4533333,,,
,365.7733333,,,
,363.74,,,
,369.5733333,,,
,371.38,,,
,361.0571429,,,
,372.9466667,,,
,287.4,,,
,361.8571429,,,
,379.2466667,,,
,372.84,,,
,376.5533333,,,
,363.7142857,,,
,363.7066667,,,
,362.78,,,
,371.0333333,,,
,374.82,,,
,344.5714286,,,
,431.2928571,,,
,431.1357143,,,
